StockNumber,Make,Model,Badge,RegoNum,VIN,Price,Year,Odometer,Body,Color,EngineSize,GearType,FuelType,StandardFeatures,OptionalFeatures,AdvDescription,YardCode,Series,NVIC,SpecialPrice,IsDemo,IsSpecial,IsPrestiged,StockType,IsUsed,RegoExpiry,VideoLink,Drive,DoorNum,Cylinders,RedbookCode,IsMiles,ShortDescription,InteriorColour,RegoState,BuildDate,ComplianceDate,GCM,GVM,Tare,SleepingCapacity,Toilet,Shower,AirConditioning,Fridge,Stereo,IsDAP,StockStatus,EngineNumber,GearCount,EnginePower,PowerkW,Powerhp,EngineMake,GPS,SerialNumber,WheelSize,TowBallWeight,Warranty,Wheels,AxleConfiguration,Seats
100600,Suzuki,Swift,HYBRID RS,,6ZZJ00ZC53S113550,15995.0000,2018,72047,Hatchback,Black,1200,Auto,Hybrid,"Power Window,Power Steering,Air Condition,Alloy Wheel,Winker Mirror,Rear Spoiler,Push Start,Fog Lights,Seats Adjustment,Traction Control,Collision Braking,Keep Lane Assist,Climate Control,Dash Camera",,"Suzuki Swift 2018<br />Stock No: 100600<br />Mileage: 72,047 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,ZC53S,,,False,False,False,A,True,,,2WD,5,4,,False,ZC53S-113550,Gray,VIC,06/18,09/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100603,Suzuki,Swift,HYBRID RS,,6ZZJ00ZC53S113759,17495.0000,2018,107264,Hatchback,Pearl White,1200,Auto,Hybrid,"Power Steering,Power Widow,Air Condition,Alloy Wheel,Fog Light,Winker Mirror,Rear Spoiler,Seats Adjustment,Traction Control,Push Start,Dash Camera,Climate Control",,"Suzuki Swift 2018<br />Stock No: 100603<br />Mileage: 107,264 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,ZC53S,,,False,False,False,A,True,,,2WD,5,4,,False,ZC53S-113759,Gray,VIC,01/18,09/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100608,Nissan,Note E-Power,S,,6ZZN0000E13061094,18995.0000,2022,57112,Hatchback,Silver,1200,Auto,Hybrid,"Power Steering,Power Window,Power Mirror,Air Condition,ABS Brakes,Reverse Camera,Rear Spoiler,Seats Adjustment,Dash Camera,Climate Control,EV Mode,Parking Sensor",,"Nissan Note E-Power 2022<br />Stock No: 100608<br />Mileage: 57,112km<br /><br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,E13,,,False,False,False,A,True,,,2WD,5,4,,False,E13-061094,Gray,VIC,03/22,11/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100609,Honda,Grace,D X,,6ZZH000GM41110274,15995.0000,2017,43187,Sedan,Pearl White,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Push Start,Traction Control,Parking Sensor,Dash Camera,Seats Adjustment",,"Honda Grace 2017<br />Stock No: 100609<br />Mileage: 43,187 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,GM4,,,False,False,False,A,True,,,2WD,4,4,,False,GM4-1110274,Gray,VIC,05/17,10/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100610,Honda,Grace,Hybrid LX,,6ZZF000GM41101475,14495.0000,2015,95642,Sedan,Black,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Reverse Camera,Cruise Control,Traction Control,Parking Sensor,Seats Adjustment,Alloy Wheel,Fog Lights",,"Honda Grace 2015<br />Stock No: 100610<br />Mileage: 95,642 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,GM4,,,False,False,False,A,True,,,2WD,4,4,,False,GM4-1101475,Gray,VIC,12/15,08/25,,,,,,,Yes,,,True,In_Stock,0000,,,,,,,,0,,,,,5
100613,Toyota,Corolla Fielder,Hybrid EX,,6ZZMNKE1657244941,18995.0000,2021,112238,Station Wagon,Black,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Rear Spoiler,Seats Adjustment,Keep Lane Assist,Collision Braking,Dual Zone Climate Control",,"Toyota Corolla Fielder 2021<br />Stock No: 100613<br />Mileage: 112,238 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,NKE165,,,False,False,False,A,True,,,2WD,5,4,,False,NKE165-7244941,Gray,VIC,04/21,08/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100614,Toyota,Corolla Fielder,Hybrid EX,,6ZZMNKE1657252041,19995.0000,2021,118970,Station Wagon,Pearl White,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Dual Zone Climate Control,Seats Adjustment,Rear Spoiler,Reverse Camera,Parking Sensor,Keep Lane Assist,Collision Braking,Folding Side Mirror,Ev Mode",,"Toyota Corolla Fielder 2021<br />Stock No: 100614<br />Mileage: 118,970 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,NKE165,,,False,False,False,A,True,,,2WD,5,4,,False,NKE165-7252041,Gray,VIC,11/21,02/19,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100634,Honda,Fit,F,,6ZZJ000GP51319708,15495.0000,2018,80887,Hatchback,White,1500,Auto,Hybrid,"Power Steering,Power Window,Air Condition,ABS Braking,Push Start,Winker Mirror,Alloy Wheel,Rear Spoiler,Reverse Camera,Traction Control,Parking Sensor,Seats Adjustment,Dash Camera,Climate Control",,"Honda Fit 2018<br />Stock No: 100634<br />Mileage: 80,887 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,GP5,,,False,False,False,A,True,,,2WD,5,4,,False,GP5-1319708,Gray,VIC,03/18,10/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100635,Toyota,Corolla Fielder,HYBRID EX,,6ZZMNKE1657254217,18995.0000,2022,101417,Station Wagon,Silver,1500,Auto,Hybrid,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start,Winker Mirror,Rear Spoiler,Dual Zone Climate Control,Eco Mode,Traction Control,Ev Mode,Seats Adjustment,Keep Lane Assist,Collision Braking",,"Toyota Corolla Fielder 2022<br />Stock No: 100635<br />Mileage: 100,635 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,NKE165,,,True,False,False,A,True,,,2WD,5,4,,False,NKE165-7254217,Gray,VIC,01/22,10/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100654,Suzuki,Alto,L SAFETY SUPPORT,,6ZZM00HA36S611615,11495.0000,2021,92530,Hatchback,Pearl White,660,Auto,Petrol,"Power Steering,Power Window,Air Condition,ABS Braking,Parking Sensor,Climate Control,Seats Adjustment,Traction Control,Heated Seats,Key Start",,"Suzuki Alto 2021<br />Stock No: 100654<br />Mileage: 92,530 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,HA36S,,,False,False,False,A,True,,,4WD,5,3,,False,HA36S-611615,Gray,VIC,03/21,12/25,,,,,,,Yes,,,False,In_Stock,00000,,,,,,,,0,,,,,4
100655,Toyota,Land Cruiser,VX LTD,,6ZZXHDJ1010012965,29995.0000,1999,256875,SUV,Pearl White,4200,Auto,Diesel,"Power Steering,Power Window,Air Condition,ABS Brakes,Push Start,Fog Lights,Ally Wheel,Reverse Camera,Seats Adjustment,Dual Zone Climate Control,Dash Camera",,"Toyota Land Cruiser 1999<br />Stock No: 100655<br />Mileage: 256,875km<br /><br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,HDJ101K,,,False,False,False,A,True,,,4WD,5,6,,False,HDJ101K-0012965,Gray,VIC,03/99,10/25,,,,,,,Yes,,,False,In_Stock,0,,,,,,,,0,,,,,5
100657,Toyota,Landcruiser Prado,TX Limited,,6ZZW0KZJ950093641,24995.0000,1998,167640,SUV,Pearl White,3000,Auto,Diesel,"Power Steering,Power Window,Air Condition,Alloy wheel,Seats Adjustment,Climate Control,Sunroof,Dash Camera",,"Toyota Landcruiser Prado 1998 <br />Stock No: 100657<br />Mileage: 167,640km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />15 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 4933717<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,KZJ95W,,,False,False,False,A,True,,,4X4,5,4,,False,KZJ95-0093641,Gray,VIC,03/98,10/25,,,,,,,,,,False,On_Offer,0,4,,,,,,,0,,,,,7
100692,Toyota,Corolla Axio,Hybrid EX,,6ZZNNKE1657258465,24995.0000,2022,24193,Sedan,White,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Reverse Camera,Air Conditon,Parking Sensor,Seats Adjustment,Collision Braking,Keep Lane Assist,Push Start",,"Toyota Corolla Axio 2022<br />Stock No: 100692<br />Mileage: 24,193km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Mordialloc Yard<br />247 Boundary Road, Mordialloc VIC 3195 <br />Phone: 03 7065 6403<br />sales.mordialloc@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",2,NKE165,,23995.0000,False,False,False,A,True,,,2WD,5,4,,False,NKE165-7258465,Gray,VIC,04/22,10/25,,,,,,,Yes,,,False,In_Stock,000000,,,,,,,,0,,,,,5
